2021-12-29 14:16:44,259 [canton-env-execution-context-23] INFO  o.f.c.i.license.VersionPrinter - Flyway Community Edition 7.8.1 by Redgate
2021-12-29 14:16:44,277 [canton-env-execution-context-23] INFO  o.f.c.internal.command.DbValidate - Successfully validated 33 migrations (execution time 00:00.011s)
2021-12-29 14:16:44,285 [canton-env-execution-context-23] INFO  o.f.c.i.s.JdbcTableSchemaHistory - Creating Schema History table "LEDGER_API"."flyway_schema_history" ...
2021-12-29 14:16:44,303 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "LEDGER_API": << Empty Schema >>
2021-12-29 14:16:44,310 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "1 - Init"
2021-12-29 14:16:44,350 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "2 - Command deduplication"
2021-12-29 14:16:44,373 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "3 - Contract Divulgence"
2021-12-29 14:16:44,410 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "4 - Contract Divulgence"
2021-12-29 14:16:44,438 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "5.0 - Extract Event Data"
2021-12-29 14:16:44,471 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "5.1 - Populate Event Data"
2021-12-29 14:16:44,498 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "5.2 - Extract Event Data"
2021-12-29 14:16:44,519 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "6 - Disclosures index"
2021-12-29 14:16:44,540 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "7 - Add configuration"
2021-12-29 14:16:44,561 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "8 - Party entries"
2021-12-29 14:16:44,580 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "9 - Package entries"
2021-12-29 14:16:44,600 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "10 - Loosen transaction check"
2021-12-29 14:16:44,620 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "11 - Create command completions table"
2021-12-29 14:16:44,633 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "12 - Command deduplication"
2021-12-29 14:16:44,649 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "13 - Events new schema"
2021-12-29 14:16:44,672 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "14 - Stable offsets"
2021-12-29 14:16:44,752 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "15 - Remove maximum record time"
2021-12-29 14:16:44,774 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "16 - Delete checkpoints"
2021-12-29 14:16:44,793 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "17 - Stable offsets archival"
2021-12-29 14:16:44,814 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "18 - Contracts new schema"
2021-12-29 14:16:44,830 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "19 - Events table fixes"
2021-12-29 14:16:44,861 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "20 - Drop old schema"
2021-12-29 14:16:44,883 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "21 - Event witnesses single table"
2021-12-29 14:16:44,901 [canton-env-execution-context-23] INFO  o.f.core.internal.command.DbMigrate - Migrating schema "LEDGER_API" to version "22 - Add witnesses to participant events"
